200	2.054649	2.287506
201	1.9784973	2.294674
202	1.9084188	2.303397
203	1.8442194	2.313676
204	1.7857051	2.325512
205	1.7326818	2.338904
206	1.6849556	2.353852
207	1.6423323	2.370356
208	1.6046179	2.388416
209	1.5716184	2.408033
210	1.5431398	2.429206
211	1.5189879	2.451935
212	1.4989687	2.476221
213	1.4828882	2.502062
214	1.4705524	2.529274
215	1.4617671	2.557375
216	1.4563384	2.586704
217	1.4540722	2.617261
218	1.4547745	2.648819
219	1.4582511	2.68126
220	1.4643082	2.714732
221	1.4727515	2.749234
222	1.4833872	2.784572
223	1.496021	2.820729
224	1.510459	2.857786
225	1.5265072	2.895743
226	1.5439715	2.935188
227	1.5626578	2.976187
228	1.5823721	3.018481
229	1.6029204	3.062068
230	1.6241085	3.106818
231	1.6457426	3.152618
232	1.6676845	3.19959
233	1.6902594	3.247732
234	1.7140211	3.296301
235	1.7395247	3.339608
236	1.7673202	3.381519
237	1.797638	3.422031
238	1.8302164	3.461148
239	1.8647513	3.498895
240	1.9011132	3.535275
241	1.9398582	3.570276
242	1.9817115	3.603896
243	2.0270549	3.636136
244	2.0749502	3.665666
245	2.1241414	3.693277
246	2.1736815	3.719015
247	2.2240799	3.742882
248	2.2762734	3.764662
249	2.3309749	3.782181
250	2.3884654	3.796968
251	2.4488328	3.809025
252	2.5088686	3.81835
253	2.5620872	3.824792
254	2.6070144	3.824058
255	2.6549925	3.819094
256	2.7131546	3.809903
257	2.7768177	3.796483
258	2.840013	3.778835
259	2.8970691	3.75716
260	2.9434125	3.731394
261	2.980358	3.701486
262	3.0114139	3.667437
263	3.0400623	3.629245
264	3.0681128	3.58329
265	3.0948526	3.52101
266	3.1193604	3.450104
267	3.1407146	3.370574
268	3.1580691	3.282416
269	3.1714337	3.185634
270	3.1813611	3.094847
271	3.1884125	3.014531
272	3.1931494	2.934211
273	3.1961315	2.853889
274	3.1977888	2.773565
275	3.1983218	2.693237
276	3.1979076	2.626111
277	3.1967232	2.574979
278	3.1949455	2.531055
279	3.1927119	2.494338
280	3.190083	2.46483
281	3.1871103	2.442528
282	3.1838455	2.423304
283	3.18034	2.398922
284	3.1766455	2.37755
285	3.1728248	2.359188
286	3.1690159	2.343837
287	3.1653881	2.331495
288	3.1621107	2.322163
289	3.159353	2.311806
290	3.1572844	2.30174
291	3.1560742	2.29319
292	3.1558917	2.286157
293	3.1569057	2.28064
294	3.1591849	2.276637
295	3.162588	2.27415
296	3.1669469	2.269787
297	3.1720934	2.26554
298	3.1778594	2.261812
299	3.1840768	2.258602
300	3.1906021	2.255914
301	3.1975092	2.253744
302	3.2049856	2.252093
303	3.2132195	2.248478
304	3.2223993	2.243435
305	3.2327136	2.237985
306	3.2443505	2.232127
307	3.2574986	2.22586
308	3.2723437	2.219187
309	3.2890341	2.212105
310	3.3076875	2.204458
311	3.3284208	2.19517
312	3.3513511	2.185159
313	3.3765953	2.174423
314	3.4042695	2.162965
315	3.4341625	2.150783
316	3.4652661	2.137877
317	3.4964527	2.124247
318	3.5265948	2.109547
319	3.5545648	2.092263
320	3.5795679	2.07378
