201	1.332761855	1.745311724
210	1.688835192	1.852033983
220	2.35010792	1.762239361
230	2.644887548	1.352031103
240	2.713	1.230595214
250	2.764228294	1.212359666
260	3.140441249	0.668951575
270	3.132662497	0.387159889
280	3.035678713	0.164688765
290	2.819395802	0.084121001
300	2.713911604	0.043473466
310	2.555023442	0.033505628
320	2.495717264	0.030361808
330	2.415380492	0.027217987
340	2.37996003	0.024074166
350	2.345194821	0.021015819
360	2.311131733	0.019500922
370	2.277663524	0.017986025
380	2.255885674	0.016471129
390	2.234615829	0.014956232
400	2.224836534	0.01368878
410	2.1964	0.013722172
420	2.184749266	0.013755564
430	2.176265113	0.013788956
440	2.157329042	0.013822347
450	2.149601802	0.013855739
460	2.142186873	0.013889131
470	2.124228417	0.013922523
480	2.117424728	0.013490514
490	2.11094176	0.012709146
500	2.104733833	0.011927778
510	2.098703283	0.01114641
520	2.093009454	0.010365043
530	2.087408457	0.009583675
540	2.082141712	0.008802307
550	2.076948363	0.008020939
560	2.072068727	0.007239572
570	2.067322353	0.006503455
580	2.0645	0.006251626
590	2.0645	0.005999796
600	2.0645	0.005747966
610	2.060798199	0.005496137
620	2.056755576	0.005244307
630	2.052780306	0.004992477
640	2.049083641	0.004740647
650	2.045386976	0.004488818
660	2.041765292	0.004236988
670	2.038410957	0.003985158
680	2.035056622	0.003733329
690	2.031702287	0.003481499
700	2.0315	0.003229669
710	2.0315	0.002977839
720	2.0315	0.00272601
730	2.030587616	0.00247418
740	2.027849979	0.00222235
750	2.025112342	0.00197052
760	2.022374705	0.001718691
770	2.0205	0.001466861
780	2.0205	0.001215031
790	2.0205	0.000963202
800	2.0205	0.000891483
810	2.0205	0.00120314
820	2.018672007	0.001514796
830	2.016489102	0.001826453
840	2.014306197	0.00213811
850	2.012123292	0.002449766
860	2.009940387	0.002761423
870	2.0095	0.00307308
880	2.0095	0.003384736
890	2.0095	0.003696393
900	2.0095	0.00400805
910	2.0095	0.004319706
920	2.009333442	0.004631363
930	2.007646885	0.00494302
940	2.005960329	0.005254676
950	2.004273772	0.005566333
960	2.002587215	0.00587799
970	2.000900659	0.006189646
980	1.999214102	0.006501303
990	1.9985	0.00681296
1000	1.9985	0.007001493
1010	1.9985	0.007004991
1020	1.9985	0.007008489
1030	1.9985	0.007011987
1040	1.9985	0.007015485
1050	1.9985	0.007018984
1060	1.998405232	0.007022482
1070	1.997159321	0.00702598
1080	1.99591341	0.007029478
1090	1.994667499	0.007032976
1100	1.993421588	0.007036475
1110	1.992175677	0.007039973
1120	1.990929767	0.007043471
1130	1.989683856	0.007046969
1140	1.988437945	0.007050467
1150	1.9876	0.007053966
1160	1.9876	0.007057464
1170	1.9876	0.007060962
1180	1.9876	0.00706446
1190	1.9876	0.007067958
1200	1.9876	0.007071456
