249.61	3.02554	3.74166
251.84	3.19836	3.68781
254.76	3.46011	3.55863
257.42	3.59851	3.40791
259.79	3.74968	3.2895
262.9	3.88834	3.08494
264.66	3.91787	2.92344
266.44	3.94779	2.82656
270.46	3.97665	2.622
273.83	3.96469	2.42825
278.46	3.91411	2.26675
282.44	3.87378	2.14835
287.37	3.80658	2.06219
294.65	3.729	1.95456
302.78	3.68883	1.86844
310.39	3.67616	1.85766
317.88	3.67616	1.85766
329	3.7071	1.85766
343.29	3.84155	1.86844
355.64	4.00669	1.84687
362.83	4.13426	1.82534
368.92	4.27275	1.73925
377.38	4.42574	1.62081
386.23	4.57061	1.39475
390.04	4.58864	1.19019
394.73	4.59041	1.04537
401.14	4.54576	0.88749
410.02	4.44523	0.71528
425.32	4.26053	0.55737
437.88	4.15118	0.47125
455.38	4.02608	0.38516
475.84	3.90357	0.34209
510.25	3.7811	0.22725
543.96	3.68379	0.21291
573.42	3.61762	0.16984
585.62	3.60363	0.17149
606.05	3.60363	0.17425
608.04	3.60363	0.17305
609.74	3.60363	0.17126
612.22	3.60363	0.17066
614.26	3.60363	0.16767
616.94	3.60363	0.16707
619.8	3.60363	0.16587
623.34	3.60363	0.16407
625.94	3.60363	0.16048
629.71	3.60363	0.15689
633.52	3.60363	0.1521
636.04	3.60363	0.1485
639.08	3.60363	0.14431
641.13	3.60363	0.14012
643.71	3.60313	0.13294
646.13	3.60157	0.12755
647.87	3.60045	0.12156
650.15	3.59899	0.11497
652.09	3.59774	0.10599
653.86	3.5966	0.0982
655.65	3.59546	0.08802
657.62	3.59419	0.07844
659.42	3.59231	0.06707
661.06	3.58809	0.05629
663.07	3.58288	0.04311
665.08	3.57768	0.02874
666.37	3.57434	0.02036
666.74	3.57339	0.01677
667.65	3.57103	0.01111
673.47	3.55982	0.00488
674.6	3.55869	0
679.37	3.55398	0
693.28	3.51979	0
699.74	3.4952	0
704.25	3.4799	0
709.45	3.46525	0
714.48	3.4536	0
720.56	3.43863	0
730.94	3.4191	0
739.02	3.40408	0
746.41	3.39356	0
753.5	3.38004	0
763.47	3.36651	0
772.29	3.35599	0
781.33	3.34698	0
792.05	3.33195	0
799.03	3.32594	0
807.67	3.31693	0
818.61	3.30641	0
830.94	3.29439	0
841.4	3.28387	0
853.28	3.27486	0
866.09	3.26584	0
875.64	3.25833	0
884.18	3.25532	0
898.58	3.24631	0
906.92	3.2403	0
916.75	3.23729	0
926.11	3.23129	0
932.23	3.23129	0
942.62	3.22227	0
953.95	3.21926	0
